station_name,date,max_temperature,high,avg_hourly_temperature,avg_temperature,min_temperature,low,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
Barrie,2019-11-11,-3.7,25.34,-6.12,-6.1,-8.5,16.7,,-15,91,84.3,80,69,-7.2,-8.4,-8.6,-10,17,13.08,12.5,8,,,102.48,102.22,102.21,101.93,98.87,98.61,98.59,98.31,,,,,1.9,1.8,1.8,1.6,24.1,0,0,0,0,,,,,7:09:00,16:57:00,9.8,7.15,16.95,,,-4,-4,-8,-8,,,,,,,,,,,,,
Barrie,2019-11-10,4.1,39.38,0.82,0.19,-3.7,25.34,,-8,94,79.7,81,68,1.4,-2.3,-3,-7.5,19,11.67,12.5,6,32,26,102.04,101.37,101.52,101,98.48,97.84,97.98,97.48,,,,,2.1,1.8,1.8,1.5,17.8,0,0,0,0,,,,,7:07:00,16:58:00,9.85,7.12,16.97,1,1,5,5,-5,-5,,,,,,,,,,,,,
Barrie,2019-11-09,2,35.6,-0.68,-1.25,-4.5,23.9,,-8,87,67.5,71,55,-3.9,-6,-5.8,-7.6,22,13.58,14,6,41,24,102.37,101.71,101.79,101.21,98.77,98.14,98.22,97.68,,,,,2.6,2.1,2.1,1.7,19.2,0,0,0,0,,,,,7:06:00,16:59:00,9.88,7.1,16.98,1,1,1,1,1,1,,,,,,,,,,,,,
Barrie,2019-11-08,-1.6,29.12,-5.93,-5.95,-10.3,13.46,,-14,94,82.2,79,64,-5.5,-8.6,-8.3,-11.1,16,8.29,9.5,3,,,102.82,102.63,102.62,102.41,99.19,99,98.99,98.79,,,,,2.2,1.8,1.9,1.6,23.9,0,0,0,0,,,,,7:05:00,17:00:00,9.92,7.08,17,1,1,-2,-2,-6,-5,,,,,,,,,,,,,
Barrie,2019-11-07,0.1,32.18,-2.97,-4.05,-8.2,17.24,,-10,94,83.3,83,72,-0.9,-5.5,-5.2,-9.4,16,9.33,10,4,32,35,102.41,102.31,102.29,102.17,98.82,98.72,98.7,98.59,,,,,2.2,2,2,1.7,22.1,0,0,0,0,,,,,7:03:00,17:01:00,9.97,7.05,17.02,1,1,1,1,-5,-5,,,,,,,,,,,,,
Barrie,2019-11-06,4,39.2,-0.07,0.64,-2.7,27.14,,-6,95,73.5,72.5,50,-0.5,-4.5,-3.8,-7.1,20,11.88,12,4,32,24,102.77,102.5,102.5,102.24,99.19,98.92,98.94,98.68,,,,,4.5,2.6,3.1,1.7,17.4,0,0,0,0,,,,,7:02:00,17:03:00,10.02,7.03,17.05,1,2,3,3,-2,-2,,,,,,,,,,,,,
Barrie,2019-11-05,6.4,43.52,4.01,2.85,-0.7,30.74,,-4,91,71.8,73,55,2.9,-0.7,-0.9,-4.7,27,14.21,15,3,50,25,102.28,101.82,101.88,101.48,98.72,98.31,98.36,97.99,,,,,2.4,2,2,1.7,15.2,0,0,0,0,,,,,7:01:00,17:04:00,10.05,7.02,17.07,1,2,5,5,-2,-2,,,,,,,,,,,,,
Barrie,2019-11-04,10.9,51.62,5.94,4.7,-1.5,29.3,,,92,76.2,73.5,55,3.5,1.8,0.4,-2.7,22,14.62,11,0,44,21,102.13,101.59,101.68,101.23,98.57,98.07,98.15,97.74,,,,,2.4,2.1,2,1.6,13.3,0,0,0,0,,,,,6:59:00,17:05:00,10.1,6.98,17.08,1,1,8,8,4,6,,,,,,,,,,,,,
Barrie,2019-11-03,5.2,41.36,1.51,1.25,-2.7,27.14,,-4,93,77.8,76.5,60,0.1,-2.1,-2.5,-5.1,26,14.2,13.5,1,44,27,102.15,101.75,101.78,101.4,98.59,98.21,98.23,97.88,,,,,1.7,1.6,1.6,1.4,16.8,0,0,0,0,,,,,6:58:00,17:07:00,10.15,6.97,17.12,1,1,4,4,-1,-1,,,,,,,,,,,,,
Barrie,2019-11-02,5.4,41.72,2.73,2.55,-0.3,31.46,,-1,90,80,80,70,1.9,-0.4,0,-1.8,21,11.17,11,1,35,17,102.25,101.7,101.83,101.42,98.69,98.16,98.3,97.9,,,,,2.9,2.1,2.2,1.6,15.4,0,0,0,0,,,,,7:57:00,18:08:00,10.18,7.95,18.13,1,1,5,5,1,1,,,,,,,,,,,,,
Barrie,2019-11-01,3.3,37.94,1.27,1.7,0.1,32.18,,,94,84.8,83.5,73,3.2,-1.1,-0.1,-3.4,51,23.75,27.5,4,73,30,102.35,101.41,100.77,99.2,98.78,97.89,97.27,95.77,,,,,1.8,1.5,1.4,1,16.3,0,0,0,0,,,,,7:55:00,18:09:00,10.23,7.92,18.15,1,2,4,4,0,0,,,,,,,,,,,,,
Barrie,2019-10-31,7.5,45.5,,5.4,3.3,37.94,,,,,,,,,,,24,12.42,12.5,1,65,28,101.4,100.26,100.35,99.29,97.89,96.79,96.88,95.86,,,,,1.3,1.1,1.1,1,12.6,0,0.4,0,0,,,,,7:54:00,18:11:00,10.28,7.9,18.18,1,1,9,9,0,0,,,,,,,,,,,,,
Barrie,2019-10-30,6.6,43.88,,5.05,3.5,38.3,,,,,,,,,,,15,9.25,8.5,2,,,102.66,102.32,102.07,101.48,99.13,98.79,98.55,97.97,,,,,1.6,1.4,1.4,1.1,12.9,0,0,0,0,,,,,7:53:00,18:12:00,10.32,7.88,18.2,1,1,7,8,5,7,,,,,,,,,,,,,
Barrie,2019-10-29,15.1,59.18,,7.95,0.8,33.44,,,,,,,,,,,16,8.29,8,0,28,31,102.36,101.95,102.06,101.75,98.85,98.44,98.54,98.24,,,,,3.1,2.4,2.1,1.2,10.1,0,3,1,0,,,,,7:51:00,18:14:00,10.38,7.85,18.23,3,3,15,15,6,6,,,,,,,,,,,,,
Barrie,2019-10-28,16,60.8,,8.6,1.2,34.16,,,,,,,,,,,18,6.62,9,0,,,102,101.86,101.76,101.53,98.47,98.36,98.26,98.05,,,,,3.7,2.5,2.6,1.5,9.4,0,3.6,1.6,0,,,,,7:50:00,18:15:00,10.42,7.83,18.25,3,3,14,15,6,6,,,,,,,,,,,,,
Barrie,2019-10-27,12.1,53.78,,9.9,7.7,45.86,,,,,,,,,,,39,22.71,25.5,12,57,29,101.5,100.65,100.72,99.93,98.02,97.2,97.26,96.5,,,,,2.1,1.6,1.6,1.1,8.1,0,4.9,2.9,0,,,,,7:49:00,18:17:00,10.47,7.82,18.28,1,1,13,14,4,4,,,,,,,,,,,,,
Barrie,2019-10-26,9.9,49.82,,3.45,-3,26.6,,,,,,,,,,,23,11.25,11.5,0,41,10,102.56,102.22,101.98,101.4,99,98.68,98.46,97.91,,,,,2.3,2,2,1.8,14.6,0,0,0,0,,,,,7:47:00,18:18:00,10.52,7.78,18.3,3,3,10,10,7,7,,,,,,,,,,,,,
Barrie,2019-10-25,10.2,50.36,,5,-0.2,31.64,,,,,,,,,,,17,5.21,8.5,0,,,102.74,102.53,102.5,102.26,99.19,98.99,98.96,98.73,,,,,2.1,1.7,1.6,1.2,13,0,0,0,0,,,,,7:46:00,18:20:00,10.57,7.77,18.33,2,2,11,11,-1,-1,,,,,,,,,,,,,
Barrie,2019-10-24,11.7,53.06,,6.05,0.4,32.72,,,,,,,,,,,29,12.5,14.5,0,40,29,102.71,102.1,102.13,101.55,99.16,98.57,98.61,98.06,,,,,1.9,1.8,1.8,1.6,11.9,0,1.1,0,0,,,,,7:45:00,18:21:00,10.6,7.75,18.35,2,3,12,12,2,2,,,,,,,,,,,,,
Barrie,2019-10-23,10.8,51.44,,5.2,-0.4,31.28,,,,,,,,,,,28,12.33,15,2,44,26,101.71,101.11,101.19,100.66,98.2,97.64,97.71,97.22,,,,,2.4,1.8,1.9,1.4,12.8,0,0.2,0,0,,,,,7:43:00,18:23:00,10.67,7.72,18.38,2,2,10,11,5,5,,,,,,,,,,,,,
Barrie,2019-10-22,15.6,60.08,,11.3,7,44.6,,,,,,,,,,,26,17.17,17.5,9,43,19,100.84,100.57,100.59,100.35,97.41,97.14,97.17,96.93,,,,,2.3,2,1.9,1.5,6.7,0,6.3,4.3,1.3,,,,,7:42:00,18:24:00,10.7,7.7,18.4,2,2,14,14,4,5,,,,,,,,,,,,,
Barrie,2019-10-21,16.2,61.16,,8.75,1.3,34.34,,,,,,,,,,,24,13.54,12,0,42,10,102.02,101.62,101.47,100.92,98.51,98.13,98,97.48,,,,,2.8,2.1,2.1,1.4,9.2,0,3.8,1.8,0,,,,,7:41:00,18:26:00,10.75,7.68,18.43,4,4,16,16,12,12,,,,,,,,,,,,,
Barrie,2019-10-20,15.3,59.54,,8.75,2.2,35.96,,,,,,,,,,,11,5.12,5.5,0,,,101.71,101.39,101.47,101.23,98.2,97.9,97.97,97.75,,,,,2.8,1.8,2,1.3,9.2,0,3.8,1.8,0,,,,,7:39:00,18:28:00,10.82,7.65,18.47,3,3,16,16,2,5,,,,,,,,,,,,,
Barrie,2019-10-19,12,53.6,,4.65,-2.7,27.14,,,,,,,,,,,17,7.21,8.5,0,,,101.97,101.72,101.69,101.42,98.41,98.2,98.17,97.93,,,,,2.1,1.6,1.6,1,13.3,0,0,0,0,,,,,7:38:00,18:29:00,10.85,7.63,18.48,3,4,13,13,5,6,,,,,,,,,,,,,
Barrie,2019-10-18,8.8,47.84,,3.2,-2.4,27.68,,,,,,,,,,,22,13.33,11,0,44,32,101.88,101.62,101.51,101.14,98.33,98.1,97.99,97.64,,,,,1.9,1.5,1.6,1.2,14.8,0,0,0,0,,,,,7:37:00,18:31:00,10.9,7.62,18.52,3,4,9,9,-3,-3,,,,,,,,,,,,,
Barrie,2019-10-17,7.3,45.14,,5.4,3.5,38.3,,,,,,,,,,,35,23.75,23,11,56,32,101.1,100.4,100.44,99.78,97.61,96.94,96.98,96.35,,,,,1.5,1.2,1.2,1,12.6,0,0.4,0,0,,,,,7:36:00,18:33:00,10.95,7.6,18.55,2,2,9,9,4,4,,,,,,,,,,,,,
Barrie,2019-10-16,10.3,50.54,,7.7,5.1,41.18,,,,,,,,,,,24,10.79,14,4,33,11,100.93,100.09,100.36,99.79,97.48,96.66,96.92,96.36,,,,,2.4,1.9,1.8,1.1,10.3,0,2.7,0.7,0,,,,,7:34:00,18:34:00,11,7.57,18.57,1,1,12,12,5,9,,,,,,,,,,,,,
Barrie,2019-10-15,14,57.2,,6.3,-1.4,29.48,,,,,,,,,,,18,9.29,9,0,33,13,102.03,101.71,101.53,101.04,98.5,98.2,98.04,97.58,,,,,2.4,1.7,1.8,1.1,11.7,0,1.3,0,0,,,,,7:33:00,18:36:00,11.05,7.55,18.6,4,4,12,13,9,9,,,,,,,,,,,,,
Barrie,2019-10-14,10.4,50.72,,6.8,3.2,37.76,,,,,,,,,,,28,14.38,16,4,45,26,101.84,101.4,101.41,100.98,98.33,97.92,97.92,97.52,,,,,1.9,1.4,1.6,1.2,11.2,0,1.8,0,0,,,,,7:32:00,18:38:00,11.1,7.53,18.63,3,4,10,10,1,1,,,,,,,,,,,,,
Barrie,2019-10-13,15.4,59.72,,6.85,-1.7,28.94,,,,,,,,,,,32,16,16.5,1,51,30,101.65,101.22,101.24,100.82,98.13,97.73,97.74,97.35,,,,,2.7,2,2,1.3,11.2,0,1.8,0,0,,,,,7:30:00,18:39:00,11.15,7.5,18.65,4,4,14,14,4,4,,,,,,,,,,,,,
Barrie,2019-10-12,14.3,57.74,,6.6,-1.1,30.02,,,,,,,,,,,25,13.62,12.5,0,40,28,101.7,101.38,101.39,101.08,98.18,97.92,97.92,97.65,,,,,2.2,1.8,1.7,1.2,11.4,0,1.6,0,0,,,,,7:29:00,18:41:00,11.2,7.48,18.68,3,3,11,12,0,2,,,,,,,,,,,,,
Barrie,2019-10-11,19.3,66.74,,14.05,8.8,47.84,,,,,,,,,,,23,14.58,15,7,34,13,102.47,102.13,101.99,101.5,98.97,98.64,98.51,98.05,,,,,2.4,2,2,1.6,4,0,9.1,7,4,,,,,7:28:00,18:43:00,11.25,7.47,18.72,4,4,18,18,9,9,,,,,,,,,,,,,
Barrie,2019-10-10,17.3,63.14,,9.95,2.6,36.68,,,,,,,,,,,16,9.92,8,0,27,11,102.87,102.68,102.68,102.49,99.34,99.17,99.17,99,,,,,2.8,1.8,2,1.3,8.1,0,5,3,0,,,,,7:27:00,18:45:00,11.3,7.45,18.75,4,4,17,17,3,4,,,,,,,,,,,,,
Barrie,2019-10-09,16.9,62.42,,8.75,0.6,33.08,,,,,,,,,,,18,8.71,9,0,,,102.99,102.79,102.81,102.64,99.44,99.26,99.28,99.12,,,,,2.1,1.7,1.6,1.2,9.2,0,3.8,1.8,0,,,,,7:25:00,18:47:00,11.37,7.42,18.78,4,4,18,18,0,2,,,,,,,,,,,,,
Barrie,2019-10-08,15.4,59.72,,8.15,0.9,33.62,,,,,,,,,,,11,3.88,5.5,0,,,102.83,102.69,102.62,102.4,99.3,99.16,99.1,98.89,,,,,3.5,1.8,2.2,1,9.8,0,3.1,1.1,0,,,,,7:24:00,18:48:00,11.4,7.4,18.8,4,4,17,17,1,2,,,,,,,,,,,,,
Barrie,2019-10-07,16.7,62.06,,10.04,3.4,38.12,,,,,,,,,,,30,11.54,15.5,1,45,29,102.36,101.87,101.99,101.61,98.85,98.39,98.51,98.16,,,,,1.9,1.7,1.6,1.4,8,0,5,3,0,,,,,7:23:00,18:50:00,11.45,7.38,18.83,4,4,16,16,1,3,,,,,,,,,,,,,
Barrie,2019-10-06,19.9,67.82,,13.05,6.2,43.16,,,,,,,,,,,23,12.29,12.5,2,38,28,101.83,101.57,101.58,101.34,98.35,98.11,98.12,97.9,,,,,2.7,1.9,2.1,1.5,5,0,8.1,6,3,,,,,7:22:00,18:52:00,11.5,7.37,18.87,2,3,18,18,9,9,,,,,,,,,,,,,
Barrie,2019-10-05,13.2,55.76,,6.35,-0.5,31.1,,,,,,,,,,,25,14.04,14,3,36,12,103.2,102.72,102.51,101.83,99.63,99.18,98.98,98.34,,,,,1.8,1.4,1.4,1,11.7,0,1.4,0,0,,,,,7:21:00,18:54:00,11.55,7.35,18.9,5,5,13,13,11,11,,,,,,,,,,,,,
Barrie,2019-10-04,9.9,49.82,,4.85,-0.2,31.64,,,,,,,,,,,19,10.29,10.5,2,,,103.16,102.7,102.48,101.8,99.58,99.15,98.94,98.3,,,,,1.7,1.3,1.4,1,13.2,0,0,0,0,,,,,7:19:00,18:56:00,11.62,7.32,18.93,5,5,11,11,0,0,,,,,,,,,,,,,
Barrie,2019-10-03,8.9,48.02,,7.6,6.3,43.34,,,,,,,,,,,27,16.5,16,5,42,11,102.14,101.78,101.77,101.4,98.64,98.28,98.28,97.91,,,,,1.4,1.2,1.2,1,10.4,0,2.6,0.6,0,,,,,7:18:00,18:57:00,11.65,7.3,18.95,1,2,11,11,4,4,,,,,,,,,,,,,
Barrie,2019-10-02,15.6,60.08,,11.45,7.3,45.14,,,,,,,,,,,20,14.21,12,4,31,8,102.18,101.6,101.64,101.1,98.68,98.16,98.19,97.69,,,,,1.4,1,1.2,1,6.5,0,6.5,4.5,1.4,,,,,7:17:00,18:59:00,11.7,7.28,18.98,5,5,13,15,4,7,,,,,,,,,,,,,
Barrie,2019-10-01,28.2,82.76,,21,13.8,56.84,,,,,,,,,,,24,12.08,13.5,3,34,30,101.58,101.2,101.32,101.06,98.13,97.79,97.89,97.66,,,,,2.7,2,2.1,1.5,0,3,16,14,11,,,,,7:16:00,19:01:00,11.75,7.27,19.02,4,6,26,26,13,13,,,,,,,,,,,,,
Barrie,2019-09-30,17.6,63.68,13.13,13.75,9.9,49.82,,,94,71.3,77,60,12,7.9,8.2,4.3,20,13.54,13.5,7,29,11,102.79,102.27,102.21,101.63,99.29,98.78,98.73,98.17,,,,,2,1.5,1.6,1.2,4.2,0,8.8,6.8,3.8,,,,,7:15:00,19:03:00,11.8,7.25,19.05,4,6,18,18,15,15,,,,,,,,,,,,,
Barrie,2019-09-29,13.9,57.02,10.37,9.94,6,42.8,,,90,72.2,73,56,7.6,5.4,5.8,4.1,21,10.75,13,5,32,10,103.2,102.95,102.92,102.64,99.67,99.43,99.4,99.14,,,,,1.5,1.2,1.2,1,8.1,0,4.9,2.9,0,,,,,7:13:00,19:05:00,11.87,7.22,19.08,5,5,15,16,10,10,,,,,,,,,,,,,
Barrie,2019-09-28,18.6,65.48,15.65,13.15,7.7,45.86,,,94,85.7,81.5,69,16.5,13.2,12.3,8.2,18,11.25,11.5,5,,,102.56,101.65,101.78,101.01,99.07,98.21,98.33,97.59,,,,,2.3,1.8,1.6,1,4.8,0,8.2,6.2,3.1,,,,,7:12:00,19:07:00,11.92,7.2,19.12,4,4,20,20,4,4,,,,,,,,,,,,,
Barrie,2019-09-27,20.4,68.72,12.88,12.5,4.6,40.28,,,95,76.4,71.5,48,12.6,8.4,8.3,4.1,22,8.46,11,0,38,17,101.71,101.42,101.36,101.02,98.23,97.95,97.91,97.59,,,,,3,1.9,2,1,5.5,0,7.5,5.5,2.5,,,,,7:11:00,19:08:00,11.95,7.18,19.13,3,4,21,21,14,14,,,,,,,,,,,,,
Barrie,2019-09-26,18.5,65.3,13.75,11.75,5,41,,,94,81.2,76,58,14.5,10.4,9.9,5.4,33,10.71,17.5,2,52,30,101.52,100.86,101,100.49,98.05,97.44,97.58,97.1,,,,,2.6,1.9,2,1.5,6.2,0,6.8,4.8,1.8,,,,,7:10:00,19:10:00,12,7.17,19.17,3,4,18,18,6,6,,,,,,,,,,,,,
Barrie,2019-09-25,25.2,77.36,17,15.95,6.7,44.06,28,,94,71.1,70,46,14.2,11.1,10,5.8,24,10.33,12.5,1,46,22,101.18,100.71,100.78,100.37,97.72,97.3,97.35,96.97,,,,,3.2,2.3,2.1,1.1,2,0,10.9,8.9,6,,,,,7:09:00,19:12:00,12.05,7.15,19.2,4,5,25,25,12,12,,,,,,,,,,,,,
Barrie,2019-09-24,18.3,64.94,12.9,12.25,6.2,43.16,,,94,84.3,74.5,55,12.4,10.2,9.4,6.5,22,9.67,11,0,30,33,101.38,101.21,101.15,100.93,97.93,97.76,97.72,97.51,,,,,1.4,1.2,1.2,1,5.8,0,7.2,5.2,2.2,,,,,7:07:00,19:14:00,12.12,7.12,19.23,4,6,18,18,6,9,,,,,,,,,,,,,
Barrie,2019-09-23,20,68,17.66,16.64,13.3,55.94,27,,94,84.6,79,64,18,15,15.1,12.2,26,15.92,14.5,3,41,31,100.9,100.76,100.72,100.54,97.48,97.37,97.33,97.17,,,,,2.6,1.8,1.9,1.2,1.4,0,11.6,9.6,6.6,,,,,7:06:00,19:16:00,12.17,7.1,19.27,3,4,21,21,11,11,,,,,,,,,,,,,
Barrie,2019-09-22,28.4,83.12,22.84,23.9,19.4,66.92,34,,92,72.3,71,50,19.7,17.1,17.1,14.5,22,11.46,13,4,42,24,101.8,101.36,101.33,100.86,98.39,97.96,97.94,97.48,,,,,3.9,2.8,2.9,1.9,0,5.9,18.9,16.9,13.9,,,,,7:05:00,19:18:00,12.22,7.08,19.3,2,4,25,27,16,18,,,,,,,,,,,,,
Barrie,2019-09-21,27.1,80.78,19.82,19.8,12.5,54.5,32,,94,77.2,75.5,57,17.7,15.4,14.7,11.6,15,6.12,7.5,0,,,102.3,102.08,102.08,101.85,98.84,98.64,98.63,98.43,,,,,4.6,3.4,3.5,2.4,0,1.8,14.8,12.8,9.8,,,,,7:04:00,19:20:00,12.27,7.07,19.33,6,6,27,27,16,17,,,,,,,,,,,,,
Barrie,2019-09-20,23.6,74.48,16.88,16.85,10.1,50.18,27,,94,79.6,75.5,57,15.5,13.1,12.2,8.9,10,3.88,5,0,,,102.33,102.23,102.21,102.08,98.87,98.77,98.75,98.63,,,,,3.9,2.8,2.9,1.9,1.1,0,11.8,9.8,6.8,,,,,7:03:00,19:22:00,12.32,7.05,19.37,6,6,26,26,13,13,,,,,,,,,,,,,
Barrie,2019-09-19,22.5,72.5,16.7,15.95,9.4,48.92,,,93,71.3,70,47,13.2,11.1,10.9,8.6,16,8.5,8.5,1,27,15,102.55,102.41,102.4,102.25,99.08,98.94,98.94,98.8,,,,,3,2.2,2.2,1.4,2,0,10.9,8.9,6,,,,,7:02:00,19:23:00,12.35,7.03,19.38,6,6,24,25,11,11,,,,,,,,,,,,,
Barrie,2019-09-18,23.2,73.76,16.77,16.5,9.8,49.64,26,,94,73.5,72,50,13.3,11.6,11.3,9.3,14,5.79,7,0,,,102.56,102.49,102.47,102.37,99.09,99.02,99,98.91,,,,,3,2,2,1.1,1.5,0,11.5,9.5,6.5,,,,,7:00:00,19:25:00,12.42,7,19.42,6,6,23,24,9,12,,,,,,,,,,,,,
Barrie,2019-09-17,22.6,72.68,14.6,14.5,6.4,43.52,,,96,74.9,68.5,41,13.4,9.3,9.6,5.7,8,2.88,4,0,,,102.5,102.36,102.36,102.21,99.02,98.88,98.88,98.74,,,,,2.1,1.6,1.6,1,3.5,0,9.5,7.5,4.5,,,,,6:59:00,19:27:00,12.47,6.98,19.45,6,6,21,21,10,11,,,,,,,,,,,,,
Barrie,2019-09-16,19.7,67.46,14.57,14.25,8.8,47.84,,,95,81.4,79.5,64,13.6,11.3,11.1,8.6,11,5.83,6,1,,,102.23,102.08,102.11,101.98,98.75,98.61,98.63,98.52,,,,,1.8,1.4,1.4,1,3.8,0,9.2,7.2,4.2,,,,,6:58:00,19:29:00,12.52,6.97,19.48,6,6,22,22,7,10,,,,,,,,,,,,,
Barrie,2019-09-15,17.5,63.5,11.11,11.85,6.2,43.16,,,95,89.2,84,73,12.3,9.3,9.2,6.1,9,3.96,4.5,0,,,102.25,102.13,102.12,102,98.75,98.65,98.63,98.52,,,,,1.7,1.2,1.4,1,6.2,0,6.8,4.8,1.8,,,,,6:57:00,19:31:00,12.57,6.95,19.52,2,2,18,18,11,12,,,,,,,,,,,,,
Barrie,2019-09-14,19.8,67.64,16.05,13.6,7.4,45.32,,,93,77.1,73.5,54,17.3,11.8,12.7,8.1,26,12.29,13,0,39,29,102.16,101.83,101.85,101.53,98.68,98.39,98.39,98.1,,,,,2.2,1.6,1.6,1,4.4,0,8.6,6.6,3.6,,,,,6:56:00,19:33:00,12.62,6.93,19.55,5,6,19,19,9,9,,,,,,,,,,,,,
Barrie,2019-09-13,18.6,65.48,15.35,15.1,11.6,52.88,,,92,79.7,78,64,16.3,11.8,11.4,6.5,23,19.62,17,11,42,14,102.78,102.22,102.17,101.55,99.3,98.76,98.71,98.11,,,,,2,1.5,1.6,1.2,2.9,0,10.1,8.1,5.1,,,,,6:55:00,19:35:00,12.67,6.92,19.58,5,6,20,20,14,14,,,,,,,,,,,,,
Barrie,2019-09-12,19.2,66.56,15,15.64,12.1,53.78,,,83,69,67,51,11.5,9.1,9.4,7.4,20,14.46,14.5,9,34,6,102.79,102.47,102.42,102.06,99.3,99,98.96,98.62,,,,,1.5,1.2,1.2,1,2.4,0,10.6,8.6,5.6,,,,,6:54:00,19:37:00,12.72,6.9,19.62,7,7,20,20,9,9,,,,,,,,,,,,,
Barrie,2019-09-11,24.5,76.1,19.79,19.14,13.8,56.84,30,,95,84.8,80,65,19,17,15.5,12,18,12.04,11,4,,,102.05,101.91,101.89,101.73,98.61,98.47,98.46,98.3,,,,,2.6,2.1,1.8,1,0,1.1,14.1,12.1,9.1,,,,,6:52:00,19:38:00,12.77,6.87,19.63,6,6,25,25,12,12,,,,,,,,,,,,,
Barrie,2019-09-10,20.6,69.08,14.75,13.1,5.6,42.08,25,,93,85.8,82,71,17.8,12.3,11.3,4.8,18,7.83,9,0,41,27,102.69,102.2,102.21,101.73,99.18,98.72,98.74,98.3,,,,,3,2,2.2,1.5,4.9,0,8.1,6.1,3.1,,,,,6:51:00,19:40:00,12.82,6.85,19.67,3,3,22,22,18,18,,,,,,,,,,,,,
Barrie,2019-09-09,17.2,62.96,10.09,9.69,2.2,35.96,,,94,73.1,64,34,8.1,4.7,4.5,1,12,5.75,6.5,1,,,102.86,102.7,102.7,102.54,99.33,99.18,99.19,99.04,,,,,2.3,1.5,1.6,1,8.3,0,4.7,2.7,0,,,,,6:50:00,19:42:00,12.87,6.83,19.7,6,7,18,18,7,7,,,,,,,,,,,,,
Barrie,2019-09-08,16.1,60.98,11.41,10.75,5.4,41.72,,,95,82.1,75,55,10.5,8.3,7.4,4.3,20,10.83,11,2,,,102.52,102.04,102,101.49,99.01,98.57,98.53,98.04,,,,,1.4,1.1,1.2,1,7.2,0,5.8,3.8,0.8,,,,,6:49:00,19:44:00,12.92,6.82,19.73,6,7,17,17,5,9,,,,,,,,,,,,,
Barrie,2019-09-07,19.7,67.46,14.08,14.3,8.9,48.02,,,96,84.2,80,64,13.7,11.3,10.3,7,25,12.54,13,1,43,31,101.45,101.3,101.31,101.18,98,97.85,97.87,97.74,,,,,1.7,1.3,1.4,1,3.7,0,9.3,7.3,4.3,,,,,6:48:00,19:46:00,12.97,6.8,19.77,7,7,19,19,9,9,,,,,,,,,,,,,
Barrie,2019-09-06,17.2,62.96,12.31,12.45,7.7,45.86,,,95,88,79,63,13.3,10.3,10.2,7,8,3.62,4,0,,,101.81,101.52,101.58,101.36,98.36,98.06,98.13,97.9,,,,,2.2,1.6,1.6,1.1,5.5,0,7.5,5.5,2.5,,,,,6:47:00,19:48:00,13.02,6.78,19.8,2,4,19,19,9,9,,,,,,,,,,,,,
Barrie,2019-09-05,21.2,70.16,13.7,13.45,5.7,42.26,,,95,74.7,68,41,11.4,8.6,8.3,5.3,15,6.67,7.5,0,,,102.21,102.04,102.04,101.88,98.73,98.56,98.58,98.42,,,,,2.2,1.7,1.6,1,4.5,0,8.4,6.5,3.5,,,,,6:45:00,19:49:00,13.07,6.75,19.82,6,6,19,19,8,9,,,,,,,,,,,,,
Barrie,2019-09-04,20.1,68.18,15.27,13.85,7.6,45.68,26,,90,79.8,74,58,17.5,11.7,12.8,8.2,37,18.62,22,7,59,31,102.02,101.27,101.25,100.49,98.54,97.84,97.82,97.1,,,,,2.3,1.5,1.6,1,4.2,0,8.8,6.8,3.8,,,,,6:44:00,19:51:00,13.12,6.73,19.85,5,6,17,17,10,11,,,,,,,,,,,,,
Barrie,2019-09-03,20.1,68.18,14.92,14,7.9,46.22,,,96,89.8,88.5,81,17.7,13.2,12.6,7.5,20,10.46,10,0,36,16,101.9,101.44,101.23,100.55,98.44,98,97.8,97.16,,,,,2.4,1.6,1.7,1,4,0,9,7,4,,,,,6:43:00,19:53:00,13.17,6.72,19.88,3,7,24,24,15,15,,,,,,,,,,,,,
Barrie,2019-09-02,21.4,70.52,16.55,15.5,9.6,49.28,25,,95,85.3,81,67,15.6,13.9,13.4,11.3,18,10,9.5,1,31,29,101.82,101.66,101.69,101.57,98.37,98.22,98.26,98.14,,,,,2.1,1.6,1.6,1,2.5,0,10.5,8.5,5.5,,,,,6:42:00,19:55:00,13.22,6.7,19.92,5,5,23,23,10,14,,,,,,,,,,,,,
